FIPS,Area.Name,TotalPop,PovertyRate,BlackPovertyRate,BlackPop,per_ba,Per_Black,pop.density,tot.protests,tot.attend,deaths,deaths_black,deaths_pc,deaths_black_pc,blackmayor,mayorrep,dem_share,crime
3240000,Las Vegas,589447,17.7,27.8,65913,21.74776868,11.1821758359954,4364.94842307151,1,100,11,1,0.186615590545036,0.0169650536859124,0,0,59.99706,0
3251800,North Las Vegas,220378,16.9,21.1,44157,15.3425387,20.0369365363149,2697.86744362559,1,40,2,1,0.0907531604788137,0.0453765802394068,0,0,70.4784,0
3260600,Reno,226490,19.1,42.6,6594,29.6257421,2.91138681619498,2228.2672858211,1,0,2,1,0.0883041193871694,0.0441520596935847,0,0,61.08483,0
3268400,Sparks,91617,13.2,22.2,2077,21.91257097,2.2670465088357,2703.84252154409,0,0,2,0,0.218300097143543,0,0,1,57.04737,0
3314200,Concord,39686,11.7,25.8,907,36.4830904,2.28544070957013,617.73862150551,0,0,0,0,0,0,0,0,65.61152,0
3345140,Manchester,107534,14.3,26.2,4972,26.54106627,4.62365391411089,3249.64491855792,0,0,0,0,0,0,0,1,55.58909,0
3350260,Nashua,85197,10.7,15.2,2455,35.27998647,2.88155686233083,2761.74268209666,0,0,0,0,0,0,0,0,56.93191,0
3402080,Atlantic City,39180,35.8,38.3,15812,15.69835911,40.357325165901,3646.00781686209,1,0,1,1,0.255232261357836,0.255232261357836,0,1,83.19257,1
3403580,Bayonne,64700,14.2,18.2,6601,30.58346085,10.2024729520866,11130.2253569585,0,0,0,0,0,0,0,0,58.2214,0
3410000,Camden,74540,39.3,38.5,35866,8.45427376,48.1164475449423,8355.56551956059,3,95,0,0,0,0,1,0,94.64888,1
3413690,Clifton,84138,9.1,8.7,4161,30.42171814,4.94544676602724,7466.32354246162,0,0,1,1,0.118852361596425,0.118852361596425,0,1,58.52609,0
3419390,East Orange,63466,20.8,19.6,56745,16.26868844,89.4100778369521,16173.8022426096,0,0,1,0,0.157564680301264,0,1,0,98.50772,0
3421000,Elizabeth,124702,19.2,22,23599,11.82763859,18.9243155683149,10121.9155844156,0,0,1,0,0.080191175763019,0,0,0,73.08756,1
3422470,Fair Lawn,32775,4.5,11.3,648,52.43588644,1.97711670480549,6377.69994162288,0,0,0,0,0,0,0,1,53.64035,0
3424420,Fort Lee,36048,11,14.7,703,54.1488756,1.95017754105637,14180.9598741149,0,0,0,0,0,0,0,0,61.66197,0
3425770,Garfield,30954,14.1,22.3,1651,18.91749365,5.3337210053628,14747.0223916151,0,0,0,0,0,0,0,0,60.70591,0
3428680,Hackensack,42606,16.6,15.2,9602,33.06878307,22.5367319156926,10200.1436437635,0,0,0,0,0,0,0,1,76.8836,0
3432250,Hoboken,50694,11.4,34.5,1343,74.25475633,2.64922870556673,39760,0,0,0,0,0,0,0,0,72.09099,0
3436000,Jersey City,253412,19,25.9,64451,42.73841785,25.4332865057693,17129.376774368,1,30,3,3,0.118384291193787,0.118384291193787,1,0,82.68016,0
3436510,Kearny,40560,10.8,8.7,852,21.43537166,2.10059171597633,4622.22222222222,0,0,0,0,0,0,0,0,61.27813,0
3440350,Linden,40743,10.2,13.1,11495,18.08821483,28.2134354367621,3816.67447306792,0,0,0,0,0,0,1,0,68.08013,0
3441310,Long Branch,30431,17.8,20.8,3714,28.40377873,12.204659721994,5770.00379218809,0,0,0,0,0,0,0,0,63.43308,0
3451000,Newark,267061,29.9,33.1,134746,13.53594938,50.4551394625198,11041.9664268585,5,1210,3,0,0.112333886265685,0,1,0,94.574,1
3451210,New Brunswick,47935,34.9,25.8,6330,20.08690106,13.2053822885157,9170.6523818634,2,120,1,0,0.208615833941796,0,0,0,84.83364,0
3456550,Passaic,70063,31.7,38,7683,14.27928828,10.9658450251916,22270.5022250477,0,0,1,0,0.142728687038808,0,0,0,75.583,0
3457000,Paterson,144799,28.4,29.6,45654,10.71371729,31.5292232681165,17180.7071665876,1,0,1,0,0.0690612504230002,0,0,0,90.23938,0
3458200,Perth Amboy,51089,22.9,16.4,4704,14.86313954,9.20746148877449,10865.3764355593,0,0,1,0,0.195736851377009,0,0,0,83.12589,0
3459190,Plainfield,49677,23.1,16.4,21266,18.26773098,42.808543189001,8247.88311472688,0,0,0,0,0,0,1,0,93.32254,0
3465790,Sayreville,43720,5.5,6.1,5575,33.18181818,12.7516010978957,2761.49570490147,0,0,0,0,0,0,0,1,54.31242,0
3474000,Trenton,79926,28.4,28.7,40686,11.25150421,50.904586742737,10450.5753138075,0,0,3,3,0.375347196156445,0.375347196156445,1,0,92.91296,1
3474630,Union City,67699,24.5,15.1,3191,17.45470712,4.7135112778623,52766.1730319564,0,0,0,0,0,0,0,0,75.72103,0
3476070,Vineland,59922,16.6,14.2,8880,16.4785496,14.8192650445579,875.809351203613,0,0,0,0,0,0,0,1,63.93329,0
3479040,Westfield,30412,2.2,21.4,1077,66.93560511,3.54136525055899,4526.26878999851,0,0,0,0,0,0,0,1,54.27359,0
3479610,West New York,51335,22.1,22.9,1776,24.34701236,3.45962793415798,50978.1529294936,0,0,0,0,0,0,0,0,70.65396,0
3501780,Alamogordo,30641,18.5,19.2,1731,17.50431613,5.64929343037107,1429.61787897168,0,0,0,0,0,0,0,1,41.39676,0
3502000,Albuquerque,548804,18.5,26.5,17985,33.2466352,3.27712626001268,2918.502682897,4,169,13,3,0.236878739950875,0.0546643246040481,0,1,61.47277,1
3516420,Clovis,38515,20.4,28.3,2711,20.80607723,7.03881604569648,1698.34200546785,0,0,0,0,0,0,0,1,34.82111,0
3525800,Farmington,44370,18,12.8,470,20.33052472,1.05927428442641,1398.71382636656,0,0,2,0,0.450755014649538,0,0,1,30.80639,0
3532520,Hobbs,33881,18.7,46.4,1707,14.80119284,5.0382220123373,1583.74234562707,0,0,1,0,0.295150674419291,0,0,0,30.48528,0
3539380,Las Cruces,97767,23.9,42,1889,34.37298708,1.93214479323289,1281.71949972469,0,0,2,0,0.20456800351857,0,0,0,59.15975,0
3563460,Rio Rancho,90096,11.3,5,3363,28.63482925,3.73268513585509,868.035416646595,0,0,0,0,0,0,0,1,50.23074,0
3564930,Roswell,47113,22.7,22.1,964,18.81660028,2.0461443762868,1577.90206979704,0,0,1,0,0.212255640693651,0,0,1,41.50131,0
3570500,Santa Fe,68159,18.1,14.5,683,44.24869445,1.00206869232236,1669.49982854064,0,0,1,0,0.146715767543538,0,0,0,82.19812,0
3601000,Albany,88947,26.7,30.9,29123,36.66357834,32.7419699371536,4159.12279061068,2,200,0,0,0,0,0,0,82.74823,0
3606607,Binghamton,45361,33.9,50.2,5839,23.6222653,12.8722911752386,4353.26295585413,1,40,0,0,0,0,0,1,64.60757,0
3611000,Buffalo,251561,30.9,39,95775,24.82029158,38.0722767042586,6228.29908393167,2,20,0,0,0,0,1,0,82.20371,1
3627485,Freeport,42539,14.9,7.3,13632,24.26008656,32.0458873034157,9191.65946413137,0,0,0,0,0,0,0,0,77.91896,0
3633139,Hempstead,53637,21.5,18.4,26212,16.05884245,48.8692507038052,14571.3121434393,0,0,0,0,0,0,1,0,93.18707,0
3643335,Long Beach,32415,8.9,50.5,1637,46.4176984,5.05013111213944,14634.3115124154,0,0,0,0,0,0,0,0,62.52248,0
3649121,Mount Vernon,67274,16.1,17,43020,27.34531819,63.9474388322383,15338.3492932057,0,0,0,0,0,0,1,0,88.79852,0
3650617,New Rochelle,75674,10.7,12.9,14476,41.54901014,19.1294235800936,7307.96716562047,0,0,1,0,0.132145783228057,0,0,0,68.8349,0
3651000,New York,8219906,20.6,23.2,2028266,35.19234259,24.6750510285641,27094.9586978449,50,50650,27,16,0.032847090952135,0.0194649427864504,0,0,80.13151,0
3651055,Niagara Falls,49330,25.3,41.7,11430,16.62751628,23.1704844921954,3502.05878176913,0,0,0,0,0,0,0,0,65.03987,1
3653682,North Tonawanda,31114,10.6,22.7,578,25.03899808,1.85768464356881,3080.59405940594,0,0,0,0,0,0,0,1,52.44034,0
3663000,Rochester,201739,33.8,41.5,84385,24.52113851,41.828798596206,5633.75129157474,3,110,1,1,0.0495689975661622,0.0495689975661622,1,0,83.80411,0
3663418,Rome,30613,17,18,1141,20.74603986,3.72717472969,407.917704904926,0,0,0,0,0,0,0,1,46.38944,0
3665508,Schenectady,62940,23.8,34.9,13664,20.09611919,21.7095646647601,5839.13164486502,0,0,1,0,0.158881474420083,0,0,0,67.41336,0
3670420,Spring Valley,31759,25.4,17.3,12328,17.43905118,38.8173431153374,15792.6404773744,0,0,0,0,0,0,0,0,75.6416,0
3673000,Syracuse,131280,35.1,43.7,40904,26.28899414,31.157830591103,5242.1834444755,2,50,1,0,0.0761730652041438,0,0,0,78.50677,0
3675484,Troy,45509,27.6,46.7,6629,25.8186785,14.5663495132831,4394.03302114512,0,0,0,0,0,0,0,0,64.77373,0
3676540,Utica,59260,30.7,46,9182,16.88763717,15.4944313196085,3534.74500447361,0,0,0,0,0,0,0,0,60.26756,0
3676705,Valley Stream,37746,8.6,7.5,6670,32.58533129,17.6707465691729,10840.3216542217,0,0,0,0,0,0,0,0,57.84237,0
3681677,White Plains,56225,10.1,24.2,6494,48.24900794,11.5500222321032,5760.16801557218,2,65,0,0,0,0,0,0,70.29972,0
3684000,Yonkers,196369,15.9,20.8,33038,30.78541685,16.82444785073,10905.1479980008,0,0,2,1,0.101849069863369,0.0509245349316847,0,1,63.42372,0
3701520,Apex,40499,2.9,2.9,3393,61.01067042,8.37798464159609,2659.33416507978,0,0,0,0,0,0,0,1,54.27533,0
3702140,Asheville,82735,18.2,37,10476,45.87403448,12.6621139783647,1859.63137783772,0,0,1,1,0.120867831026772,0.120867831026772,0,0,71.5785,0
3709060,Burlington,51017,21.3,31.6,14403,22.36629783,28.2317658819609,2026.977631213,0,0,0,0,0,0,0,0,50.54239,0
3710740,Cary,145360,6.7,13.1,11561,61.91143007,7.95335718216841,2694.89608631973,0,0,0,0,0,0,0,0,55.23848,0
3711800,Chapel Hill,48950,21.7,40.4,4125,74.52034542,8.42696629213483,2317.81807850751,1,70,0,0,0,0,0,0,80.15426,0
3712000,Charlotte,762199,17.3,25.1,265945,40.85472916,34.8918064704887,2663.48552937805,6,954,5,3,0.0655996662288982,0.0393597997373389,0,0,65.30622,0
3714100,Concord,81266,13.4,23.5,15193,30.42146037,18.6953953682967,1349.59727642614,0,0,1,1,0.123052691162356,0.123052691162356,0,0,44.79021,0
3719000,Durham,230992,19.6,24.4,92869,47.60849682,40.2044226639884,2169.6519983093,5,1020,5,2,0.216457712821223,0.0865830851284893,1,0,80.99897,0
3722920,Fayetteville,191807,18.4,24.7,80397,25.41425915,41.9155713816493,1315.38630347419,1,75,4,3,0.208542962457053,0.15640722184279,0,1,65.19674,0
3725580,Gastonia,71177,22.2,31.3,19183,22.31800136,26.9511218511598,1409.69677764354,0,0,1,0,0.140494822765781,0,0,0,48.42778,0
3726880,Goldsboro,33804,25.7,31.5,18992,20.69751539,56.1827002721571,1216.8028508693,0,0,0,0,0,0,0,0,72.05696,1
3728000,Greensboro,265381,19.8,27.9,107887,36.60847059,40.6536262957785,2242.52999830995,1,24,3,0,0.113045018294452,0,0,0,67.84351,0
3728080,Greenville,82024,30.7,35,30608,38.24549162,37.3159075392568,2575.24096574676,0,0,0,0,0,0,0,0,58.17514,0
3731060,Hickory,38751,18.3,28.2,5312,31.90327017,13.7080333410751,1311.50370596,0,0,3,0,0.77417356971433,0,0,1,47.42632,0
3731400,High Point,103915,21.3,32.2,34924,29.94171499,33.6082375018044,1930.24983746633,0,0,0,0,0,0,0,1,56.2802,0
3733120,Huntersville,48931,5.7,9.4,4563,54.02461538,9.32537655065296,1236.63061059442,0,0,0,0,0,0,0,1,43.90495,0
3733560,Indian Trail,34743,4.7,2.3,4993,35.39004387,14.3712402498345,1604.01662049861,0,0,0,0,0,0,0,1,39.42951,0
3734200,Jacksonville,56669,13.6,20.7,13839,23.22673299,24.4207591452117,1214.19694892012,0,0,0,0,0,0,0,0,49.12666,0
3735200,Kannapolis,43299,19.3,23.2,9171,18.16120461,21.1806277281231,1357.08017300821,0,0,0,0,0,0,0,1,44.41505,0
3743920,Monroe,33135,22.3,27,7972,16.35117815,24.0591519541271,1114.79325774653,0,0,1,0,0.301795684321714,0,0,0,57.32584,0
3755000,Raleigh,403167,16.3,22.1,115864,48.42489537,28.7384632174756,2837.76535840982,1,70,3,0,0.0744108520786672,0,0,0,65.52104,0
3757500,Rocky Mount,55431,25.5,33.5,34940,19.06392386,63.0333207050207,1285.38632779891,0,0,0,0,0,0,0,0,65.82463,1
3770540,Wake Forest,32875,7.6,21.9,5244,50.79809037,15.9513307984791,2267.71056080568,0,0,0,0,0,0,0,1,46.77718,0
3774440,Wilmington,106094,23.9,37.8,20870,39.98788033,19.6712349425981,2155.06804793825,0,0,4,3,0.377024148396705,0.282768111297529,0,0,55.44977,0
3774540,Wilson,47879,26.8,39.2,22604,24.05557141,47.2106769147225,1690.88148043509,0,0,1,0,0.208859834165292,0,0,0,60.97716,0
3775000,Winston-Salem,225142,24,31.6,78196,33.04408334,34.7318581162111,1701.84363496179,2,90,1,1,0.044416412752840403,0.044416412752840403,0,0,64.96212,0
3807200,Bismarck,63109,9.2,11.5,557,34.65778541,0.882599946124959,2063.66698276708,0,0,0,0,0,0,0,0,39.25954,0
3825700,Fargo,106183,15.4,50.4,3338,38.96292048,3.14362939453585,2207.50088355751,0,0,0,0,0,0,0,0,54.97391,0
3832060,Grand Forks,50158,21.4,54.8,1321,35.32942208,2.63367757885083,2525.07047925896,0,0,1,0,0.19936999082898,0,0,0,54.7557,0
3853380,Minot,43352,10.5,18.7,1240,26.38504921,2.8603063295811,2631.54060944519,0,0,0,0,0,0,0,1,42.81981,0
3901000,Akron,193478,26.7,36.6,58781,20.63551812,30.3812319746948,3119.00309517668,0,0,1,0,0.0516854629466916,0,0,0,73.61019,0
3904720,Beavercreek,45369,5.3,9.4,1235,50.41008076,2.72212303555291,1719.04364959079,4,389,1,1,0.220414820692543,0.220414820692543,1,1,35.92371,0
3909680,Brunswick,34167,7.5,13.7,284,21.25026853,0.831211402815582,2675.56773688332,0,0,0,0,0,0,0,1,52.38216,0
3912000,Canton,69950,32.4,40.7,16296,14.03966254,23.2966404574696,2760.34884179788,0,0,0,0,0,0,0,0,71.722,1
3915000,Cincinnati,285416,30.9,42.7,126143,32.73307082,44.1961908232194,3661.80847788156,9,1065,3,1,0.105109734562884,0.0350365781876279,0,0,74.4212,1
3916000,Cleveland,381531,35.9,43.1,200470,15.34402955,52.5435678883236,4917.84070842088,19,1764,2,1,0.0524203799953346,0.0262101899976673,0,0,86.68332,1
3916014,Cleveland Heights,44884,18.2,25.1,18808,51.30304315,41.9035736565368,5546.71280276817,0,0,0,0,0,0,1,0,84.80466,0
3918000,Columbus,790894,22.3,34.7,222515,33.53746314,28.1346172812033,3651.42036666836,2,240,9,7,0.113795274714437,0.0885074358890066,1,0,68.00643,0
3919778,Cuyahoga Falls,48832,11.4,17.2,1368,30.6581656,2.80144167758847,1903.93013100437,0,0,0,0,0,0,0,0,56.31509,0
3921000,Dayton,129185,35.3,41.6,56392,16.86666977,43.6521267949065,2321.3002228132,1,90,3,2,0.232225103533692,0.154816735689128,0,0,74.72603,0
3921434,Delaware,33760,9.5,28.2,1395,33.63512902,4.13210900473934,1802.45595301655,0,0,0,0,0,0,0,1,49.56601,0
3922694,Dublin,42180,2.7,6.6,899,73.94942696,2.13134186818397,1727.90954897382,0,0,1,0,0.237079184447606,0,0,0,41.35633,0
3925256,Elyria,53395,20.3,39.7,7512,14.88551755,14.068733027437,2594.88749574768,0,0,0,0,0,0,0,0,64.51831,0
3925704,Euclid,47663,20.2,26.5,27029,19.53001339,56.7085580009651,4480.86866597725,0,0,0,0,0,0,0,0,77.37455,0
3925914,Fairborn,31951,25,44.3,2606,24.63396956,8.1562392413383,2427.88753799392,0,0,0,0,0,0,0,0,46.48596,0
3925970,Fairfield,42075,8.5,16.3,6111,27.19991786,14.524064171123,2009.88822012038,0,0,1,0,0.23767082590612,0,0,1,40.78429,0
3927048,Findlay,39545,21.4,47.2,822,26.51211565,2.07864458212163,2078.25310069371,0,0,0,0,0,0,0,1,42.20571,0
3929106,Gahanna,33452,5.6,12.7,4190,46.1044994,12.5254095420304,2698.39477292893,0,0,0,0,0,0,0,1,51.7006,0
3932592,Grove City,36598,8.8,24.1,798,28.42189373,2.18044701896278,2292.82044856534,0,0,0,0,0,0,0,1,40.0045,0
3933012,Hamilton,60642,22.5,43,5211,15.4875238,8.59305431878896,2804.12466475539,0,0,1,0,0.164902212987698,0,0,0,43.7485,0
3935476,Hilliard,30543,5.2,62.7,901,48.03089198,2.94993942965655,2479.54213346322,0,0,1,1,0.327407261893069,0.327407261893069,0,1,45.44358,0
3936610,Huber Heights,38287,11.8,9.6,4821,23.38256386,12.5917413221198,1725.02815949538,0,0,0,0,0,0,0,1,47.28405,0
3940040,Kettering,55541,12.1,33,1499,31.4048756,2.69890711366378,2970.26578961442,0,0,0,0,0,0,0,0,43.9209,0
3941664,Lakewood,51124,16,31.3,3511,41.77120337,6.86761599248885,9238.16407661727,0,0,0,0,0,0,0,0,69.04131,0
3941720,Lancaster,38330,20,51.3,359,16.41652842,0.936603182885468,2048.08976756612,0,0,0,0,0,0,0,1,45.60236,0
3943554,Lima,35671,33.6,45.3,9394,11.0801229,26.3351181632138,2630.41073667134,0,0,0,0,0,0,0,0,59.81573,1
3944856,Lorain,63253,28.2,48,10229,12.10103163,16.17156498506,2674.43237072428,0,0,1,1,0.158095268208623,0.158095268208623,0,0,75.71694,0
3947138,Mansfield,40717,25.5,34.1,6689,14.77694839,16.4280276051772,1318.98283122773,0,0,0,0,0,0,0,1,54.86118,0
3947754,Marion,30785,26.7,42.1,1253,11.07877473,4.07016404092902,2627.15480457416,0,0,0,0,0,0,0,0,53.64873,0
3948188,Mason,31161,3.2,1.8,1414,54.78164732,4.53772343634672,1679.29510670403,0,0,0,0,0,0,0,1,33.91329,0
3948244,Massillon,31530,19.3,26.5,2529,15.91735309,8.0209324452902,1697.99127578222,0,0,1,0,0.317158261972724,0,0,0,59.42214,0
3949056,Mentor,46672,7.1,33.2,723,31.48928697,1.54910867329448,1751.4917251473,0,0,0,0,0,0,0,1,48.49732,0
3949840,Middletown,47662,23.9,38.6,5535,16.09944332,11.6130250514036,1845.14730362742,0,0,0,0,0,0,0,1,48.09399,0
3954040,Newark,46607,22.1,36,1585,16.967802850000002,3.40077670736156,2233.31256888207,0,0,0,0,0,0,0,1,47.95833,0
3956882,North Olmsted,32034,6.6,16.2,699,30.63578947,2.18205656489979,2741.93272275957,0,0,0,0,0,0,0,0,54.43562,0
3956966,North Ridgeville,30355,7.2,5.1,408,27.80214652,1.34409487728546,1295.56124626547,0,0,0,0,0,0,0,1,52.25954,0
3957008,North Royalton,30060,4.6,7.9,456,36.12158764,1.51696606786427,1410.60534960113,0,0,0,0,0,0,0,1,45.64259,0
3961000,Parma,79472,11.1,20.6,1952,19.78977374,2.45621099255084,3968.63920099875,0,0,0,0,0,0,0,0,57.27391,0
3966390,Reynoldsburg,36282,10.6,15.5,8635,29.66011796,23.7996802822336,3260.13118878605,0,0,0,0,0,0,0,1,54.27439,0
3974118,Springfield,57455,30.2,34.7,10533,15.63758389,18.3326081281003,2272.38569846543,0,0,0,0,0,0,0,0,62.27647,0
3974944,Stow,34309,6.3,22.1,729,40.95238095,2.12480690197907,2007.78323970037,0,0,0,0,0,0,0,0,50.93086,0
3975098,Strongsville,44261,4.7,13.6,1386,44.2587071,3.13142495650799,1797.25504527551,0,0,0,0,0,0,0,1,46.35317,0
3977000,Toledo,276336,27.7,41.8,73070,17.89164357,26.4424468762666,3424.57740544292,3,51,1,1,0.0361878293092467,0.0361878293092467,1,0,74.53881,0
3979002,Upper Arlington,33981,4.8,51.4,358,74.54498956,1.05352991377535,3451.24923826935,0,0,0,0,0,0,0,0,49.59225,0
3980892,Warren,38459,33.9,47.6,11421,12.29664312,29.6965599729582,2389.05454093676,0,0,1,1,0.260017161132635,0.260017161132635,1,0,73.7687,0
3983342,Westerville,35205,6.8,22.1,2557,53.37854501,7.26317284476637,2827.02963141412,0,0,0,0,0,0,0,0,45.67442,0
3983622,Westlake,31621,4.7,5,482,55.08599722,1.5243034692135,1985.62009419152,0,0,0,0,0,0,0,1,46.95874,0
3988000,Youngstown,60706,37.4,44,27229,11.90253046,44.8538859420815,1803.39849087992,0,0,0,0,0,0,0,0,83.10736,0
4004450,Bartlesville,35466,15.4,42.6,1188,30.65817234,3.34968702419218,1551.10430789416,0,0,0,0,0,0,0,0,26.19673,0
4009050,Broken Arrow,101050,7.8,13.3,4153,31.83681556,4.10984661058882,1641.1947182927,0,0,0,0,0,0,0,0,26.17698,0
4023200,Edmond,83415,10.4,19.5,4838,52.10227379,5.79991608223941,984.096834703821,0,0,0,0,0,0,0,0,28.75969,0
4023950,Enid,48586,14.3,15.9,1873,21.10852029,3.85501996459886,657.349280225133,0,0,0,0,0,0,0,1,25.11432,0
402830,Apache Junction,36571,23.9,48.8,504,12.8874867,1.3781411500916,1056.62939527896,0,0,1,0,0.273440704383255,0,0,1,41.41359,0
4041850,Lawton,88925,19.9,28.5,17839,20.31663705,20.0607253303346,1096.7157110615,0,0,1,1,0.112454315434355,0.112454315434355,0,1,42.8021,1
404720,Avondale,77414,17.5,16.4,7731,18.94839945,9.98656573746351,1702.79128082177,0,0,2,1,0.258351202624848,0.129175601312424,0,0,55.96728,0
4048350,Midwest City,55412,15.9,25.1,10995,20.49451601,19.8422724319642,2238.1452459811,0,0,1,1,0.180466324983758,0.180466324983758,0,0,45.16598,0
4049200,Moore,57054,11.9,19.5,2064,22.29065046,3.61762540750868,2618.95799862291,0,0,1,0,0.175272548813405,0,0,0,28.99043,0
4050050,Muskogee,37526,25.7,37.5,5938,20.22864269,15.8236955710707,886.113013294293,0,0,0,0,0,0,0,1,43.55707,0
4052500,Norman,107789,18.1,32.5,4419,43.24763927,4.09967621928026,602.907451533152,0,0,1,0,0.0927738451975619,0,0,0,46.98722,0
4055000,Oklahoma City,588853,18.2,29.2,85095,28.81823563,14.4509750311198,971.028425749725,0,0,13,6,0.220768171343272,0.101893002158433,0,1,40.79087,0
4056650,Owasso,31467,8.2,14,759,30.14315342,2.4120507198017,2276.75276752768,0,0,0,0,0,0,0,1,26.57848,0
4070300,Stillwater,39766,31.8,42.9,1736,48.92238205,4.36553839963788,1383.98357289528,0,0,0,0,0,0,0,0,40.54375,0
4075000,Tulsa,387682,20,35.5,58548,30.37726354,15.1020681899082,1970.45952416047,0,0,6,2,0.154766019572743,0.0515886731909142,0,1,43.22876,0
407940,Buckeye,49628,16.2,21.7,3383,18.00110246,6.81671636979125,132.567227889657,0,0,1,0,0.201499153703554,0,0,1,39.45342,0
408220,Bullhead City,39203,18.6,60.5,646,13.08590406,1.64783307399944,659.972054342519,0,0,0,0,0,0,0,1,40.78539,0
410530,Casa Grande,49946,17.8,22.2,2551,17.73385386,5.1075161174068,471.660339584868,0,0,0,0,0,0,0,1,43.55579,0
412000,Chandler,244164,9.7,14.1,12324,39.68967815,5.04742713913599,3790.8366843143,0,0,0,0,0,0,0,1,45.96706,0
4202000,Allentown,113663,26.3,31.9,15213,16.36079601,13.3843027194426,6496.142195805,0,0,1,0,0.0879793776338826,0,0,0,72.86413,0
4202184,Altoona,45037,20,54.3,1294,16.30402966,2.873193152297,4626.7721388946,0,0,0,0,0,0,0,1,47.48549,0
4206064,Bethel Park,32085,3.9,0.4,493,45.13232916,1.5365435561789,2749.1217547768,0,0,0,0,0,0,0,1,44.03593,0
4206088,Bethlehem,69373,19.3,31.1,5135,26.92267161,7.4020151932308,3638.18963708832,0,0,0,0,0,0,0,0,67.9717,0
4213208,Chester,30997,33.1,31.2,24224,10.03143007,78.1494983385489,6397.72961816306,0,0,1,1,0.322611865664419,0.322611865664419,1,0,93.52102,1
422220,El Mirage,32433,19.6,15.7,1623,14.02807775,5.00416242715752,3272.75479313824,0,0,0,0,0,0,0,1,50.57915,0
4224000,Erie,96156,27.4,40.2,15973,21.32749004,16.611547901327,5053.12943402176,0,0,1,1,0.103997670452182,0.103997670452182,0,0,72.49443,0
4232800,Harrisburg,48719,33.9,37,24458,18.62672996,50.202179847698,6086.8315842079,1,15,2,2,0.41051745725487,0.41051745725487,0,0,87.26185,1
423620,Flagstaff,59009,24.9,19.7,1189,43.27415945,2.01494687251097,926.677973554446,0,0,0,0,0,0,0,1,62.15632,0
4241216,Lancaster,55442,28.5,35.5,9344,19.62231261,16.8536488582663,7657.73480662983,0,0,1,0,0.180368673568775,0,0,0,76.82336,0
4254656,Norristown,33970,21.7,25.8,12181,18.3413878,35.8581100971445,9658.8001137333,0,0,1,0,0.294377391816309,0,1,0,82.91642,0
4260000,Philadelphia,1503859,26.7,31.3,653313,24.72654925,43.4424370901793,11220.5674975938,11,6060,13,4,0.0864442743634875,0.0265982382656885,1,0,83.56043,1
4261000,Pittsburgh,282694,22.8,35.8,70696,38.22680349,25.0079591360269,5105.82115700688,5,810,1,0,0.0353739378975146,0,0,0,76.21431,0
4263624,Reading,85581,40.1,38.4,10324,8.330481348,12.0634252929973,8650.66208430203,0,0,0,0,0,0,1,0,81.4847,1
4269000,Scranton,70547,22.1,36.4,4861,21.95840041,6.89044183310417,2793.16625094033,1,25,0,0,0,0,0,0,68.88862,0
427400,Gilbert,222348,6.8,9.5,7229,40.34243029,3.25120981524457,3299.1275446614,0,0,1,0,0.0449745444078651,0,0,1,36.09073,0
427820,Glendale,228895,21.7,26.6,14150,21.62246159,6.18187378492322,3849.5627312479,0,0,5,1,0.218440769785273,0.0436881539570545,0,1,44.67374,0
428380,Goodyear,65912,9.2,24,5233,28.84685924,7.93937371040175,344.892181948522,0,0,1,0,0.151717441437068,0,0,1,41.39563,0
4285152,Wilkes-Barre,37902,29.1,52.5,5105,15.66555129,13.4689462297504,5507.41063644289,1,10,0,0,0,0,0,0,65.50237,0
4287048,York,42850,37.9,42.4,11542,10.75493612,26.9358226371062,8207.23999233863,0,0,0,0,0,0,1,0,78.37033,0
439370,Lake Havasu City,52523,13.6,40.4,379,14.52497108,0.721588637358871,1190.9977324263,0,0,0,0,0,0,0,1,29.9585,0
444270,Marana,36910,4.9,3.4,1350,40.05983247,3.65754538065565,306.452014645932,0,0,0,0,0,0,0,1,41.12015,0
444410,Maricopa,45206,6.2,6,4739,25.60455677,10.4831217095076,952.788433166126,0,0,0,0,0,0,0,1,49.55599,0
446000,Mesa,448455,16.3,25.8,15589,24.37305699,3.47615702801842,3288.97477832946,0,0,3,0,0.0668963441147941,0,0,1,38.21611,0
4513330,Charleston,119805,19,37.6,30094,49.35377506,25.1191519552606,1101.80714581322,4,37,2,2,0.1669379408205,0.1669379408205,0,0,54.17971,0
451600,Oro Valley,41371,5.3,0,511,50.78308536,1.23516472891639,1164.95367893447,0,0,0,0,0,0,0,1,41.12961,0
4516000,Columbia,103544,24.2,34.6,44459,43.58173367,42.937302016534,784.893989584676,2,430,5,3,0.482886502356486,0.289731901413892,1,0,66.75265,0
4525810,Florence,36988,19.4,32.3,17338,29.63340122,46.8746620525576,1794.22750424448,2,300,1,1,0.270357953931005,0.270357953931005,0,0,45.48819,0
4529815,Goose Creek,36263,10.9,14.9,7347,25.84230178,20.2603204368089,908.073320979616,0,0,0,0,0,0,0,1,36.60065,0
4530850,Greenville,56534,20.2,38.9,17231,42.3979877,30.4790037853327,1984.55435812827,3,79,1,0,0.176884706548272,0,0,1,49.85848,0
4534045,Hilton Head Island,38227,9.3,25.2,3250,47.28958395,8.50184424621341,925.503583188069,0,0,0,0,0,0,0,1,36.11868,0
454050,Peoria,158938,10.3,14,5275,27.600147,3.31890422680542,894.472927418129,0,0,1,0,0.0629176156740364,0,0,1,38.02947,0
